section	subgroup	case	title	rc	started_ms	finished_ms	duration_ms	log_path
SETUP	-	-	Verify host test tools exist	0	1775499111313	1775499111328	15	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/setup/root/verify-host-test-tools-exist.log
SETUP	-	-	Verify shared release/test/variant artifacts exist	0	1775499111341	1775499111364	23	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/setup/root/verify-shared-release-test-variant-artifacts-exist.log
TESTS	-	release-iso-is-iso9660	canonical release ISO is an ISO9660 image	0	1775499111719	1775499112396	677	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/root/release-iso-is-iso9660.log
TESTS	-	release-iso-is-within-10mb	canonical release ISO stays within the 10 MB upper bound	0	1775499111908	1775499112413	505	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/root/release-iso-is-within-10mb.log
TESTS	-	release-img-is-iso9660	canonical release IMG is an ISO9660 image	0	1775499112244	1775499112434	190	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/root/release-img-is-iso9660.log
TESTS	unit	source-defines-format-helpers	console service defines the no-allocation formatting helpers	0	1775499112392	1775499112452	60	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/unit/source-defines-format-helpers.log
TESTS	-	release-img-copies-release-iso	canonical release IMG matches the release ISO bytes	0	1775499112407	1775499112473	66	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/root/release-img-copies-release-iso.log
TESTS	-	release-img-is-within-10mb	canonical release IMG stays within the 10 MB upper bound	0	1775499112430	1775499112505	75	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/root/release-img-is-within-10mb.log
TESTS	unit	source-defines-printk-wrappers	console service defines printf/printk wrapper entrypoints	0	1775499112467	1775499112523	56	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/unit/source-defines-printk-wrappers.log
TESTS	-	linker-script-defines-rodata-section	linker script defines .rodata	0	1775499112500	1775499112545	45	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/root/linker-script-defines-rodata-section.log
TESTS	-	linker-script-defines-data-section	linker script defines .data	0	1775499112520	1775499112564	44	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/root/linker-script-defines-data-section.log
TESTS	-	linker-script-defines-bss-section	linker script defines .bss	0	1775499112560	1775499112585	25	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/root/linker-script-defines-bss-section.log
TESTS	-	release-kernel-contains-text-section	release kernel contains .text	0	1775499112581	1775499112601	20	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/root/release-kernel-contains-text-section.log
TESTS	-	release-kernel-contains-rodata-section	release kernel contains .rodata	0	1775499112597	1775499112617	20	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/root/release-kernel-contains-rodata-section.log
TESTS	-	release-kernel-contains-data-section	release kernel contains .data	0	1775499112614	1775499112634	20	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/root/release-kernel-contains-data-section.log
TESTS	-	release-kernel-contains-bss-section	release kernel contains .bss	0	1775499112631	1775499112652	21	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/root/release-kernel-contains-bss-section.log
TESTS	-	release-rodata-marker	release rodata marker lands in .rodata	0	1775499112649	1775499112669	20	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/root/release-rodata-marker.log
TESTS	-	release-data-marker	release data marker lands in .data	0	1775499112666	1775499112683	17	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/root/release-data-marker.log
TESTS	-	release-bss-marker	release bss marker lands in .bss	0	1775499112680	1775499112699	19	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/root/release-bss-marker.log
TESTS	-	release-bss-is-nobits	release .bss is emitted as NOBITS	0	1775499112695	1775499112714	19	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/root/release-bss-is-nobits.log
ARCHITECTURE TESTS	-	internal-extern-c-blocks-live-only-in-core-entry	ABI markers only live in approved kernel ABI boundaries	0	1775499112710	1775499112731	21	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/internal-extern-c-blocks-live-only-in-core-entry.log
ARCHITECTURE TESTS	-	services-and-nonentry-core-have-no-abi-markers	services and non-entry core files have no ABI markers	0	1775499112726	1775499112747	21	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/services-and-nonentry-core-have-no-abi-markers.log
ARCHITECTURE TESTS	-	drivers-have-no-abi-markers	drivers have no ABI markers in the target architecture	0	1775499112743	1775499112765	22	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/drivers-have-no-abi-markers.log
ARCHITECTURE TESTS	-	leaf-files-have-no-abi-markers	leaf files have no ABI markers	0	1775499112761	1775499112780	19	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/leaf-files-have-no-abi-markers.log
ARCHITECTURE TESTS	-	target-abi-facades-use-stable-low-level-signatures	target ABI facades use only stable low-level data forms	0	1775499112777	1775499112795	18	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/target-abi-facades-use-stable-low-level-signatures.log
ARCHITECTURE TESTS	-	cross-abi-forbid-reference-types	reject exported ABI signatures with Rust references	0	1775499112791	1775499112812	21	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/cross-abi-forbid-reference-types.log
ARCHITECTURE TESTS	-	cross-abi-forbid-slices-or-str	reject exported ABI signatures with slices or str	0	1775499112808	1775499112834	26	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/cross-abi-forbid-slices-or-str.log
ARCHITECTURE TESTS	-	cross-abi-forbid-tuples-without-repr	reject exported ABI signatures with tuple data forms	0	1775499112825	1775499112850	25	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/cross-abi-forbid-tuples-without-repr.log
ARCHITECTURE TESTS	-	cross-abi-forbid-unrepr-user-types	reject exported ABI signatures with unrepr-ed user structs/enums	0	1775499112846	1775499112870	24	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/cross-abi-forbid-unrepr-user-types.log
ARCHITECTURE TESTS	-	cross-abi-forbid-trait-objects	reject exported ABI signatures with trait objects	0	1775499112863	1775499112886	23	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/cross-abi-forbid-trait-objects.log
ARCHITECTURE TESTS	-	cross-abi-forbid-generics	reject exported ABI generic functions	0	1775499112882	1775499112906	24	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/cross-abi-forbid-generics.log
ARCHITECTURE TESTS	-	cross-abi-forbid-option-result	reject Option and Result crossing ABI signatures	0	1775499112903	1775499112928	25	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/cross-abi-forbid-option-result.log
ARCHITECTURE TESTS	-	cross-abi-forbid-allocator-types	reject allocator-backed types crossing ABI signatures	0	1775499112923	1775499112947	24	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/cross-abi-forbid-allocator-types.log
ARCHITECTURE TESTS	-	kernel-rust-root-is-single-entry	src/main.rs is the only kernel crate-root source and src/kernel/*.rs files are not compiled directly	0	1775499112942	1775499113036	94	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/kernel-rust-root-is-single-entry.log
ARCHITECTURE TESTS	-	makefile-does-not-glob-src-kernel-peers	Makefile does not compile src/kernel/*.rs by glob	0	1775499112962	1775499113054	92	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/makefile-does-not-glob-src-kernel-peers.log
ARCHITECTURE TESTS	-	build-produces-single-kernel-rust-unit	kernel build emits one Rust kernel unit (kernel.o or kernel.a)	0	1775499113050	1775499113141	91	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/build-produces-single-kernel-rust-unit.log
ARCHITECTURE TESTS	-	no-kernel-subsystem-rust-objects	kernel subsystem files are not emitted as separate Rust objects	0	1775499113069	1775499113159	90	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/no-kernel-subsystem-rust-objects.log
ARCHITECTURE TESTS	-	export-ownership-by-source-owner	export ownership is enforced on source declarations	1	1775499113173	1775499113276	103	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/export-ownership-by-source-owner.log
TESTS	-	release-iso-boots	canonical release ISO boots via GRUB in QEMU	0	1775499112083	1775499113311	1228	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/root/release-iso-boots.log
ARCHITECTURE TESTS	-	crate-roots-use-single-shared-kernel-root	src/main.rs and src/lib.rs share the same src/kernel/mod.rs root without top-level src/kernel peer files	0	1775499113323	1775499113332	9	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/crate-roots-use-single-shared-kernel-root.log
ARCHITECTURE TESTS	-	kernel-top-level-directories-are-layers-only	kernel top-level directories match the target layer set	0	1775499113346	1775499113354	8	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/kernel-top-level-directories-are-layers-only.log
ARCHITECTURE TESTS	-	export-ownership-artifact-traceability	artifact-level exports are traceable to expected source owners	1	1775499113291	1775499113376	85	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/export-ownership-artifact-traceability.log
ARCHITECTURE TESTS	-	layer-roots-are-mod-rs	each kernel layer has a mod.rs root	0	1775499113369	1775499113394	25	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/layer-roots-are-mod-rs.log
ARCHITECTURE TESTS	-	private-leaves-stay-under-owning-subsystems	private leaves stay under an owning subsystem path	0	1775499113390	1775499113409	19	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/private-leaves-stay-under-owning-subsystems.log
ARCHITECTURE TESTS	-	private-leaf-imports-are-local	private leaves are imported only by owning facades	0	1775499113406	1775499113423	17	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/private-leaf-imports-are-local.log
ARCHITECTURE TESTS	-	host-tests-link-through-real-library-boundary	host test wrappers compile src/lib.rs and link tests through --extern kfs	1	1775499113420	1775499113438	18	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/host-tests-link-through-real-library-boundary.log
ARCHITECTURE TESTS	-	host-tests-do-not-mount-production-source	host tests do not mount production source with #[path] or include!	0	1775499113435	1775499113452	17	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/host-tests-do-not-mount-production-source.log
ARCHITECTURE TESTS	-	kernel-tree-avoids-test-only-path-switching	kernel source avoids cfg(test) path switching	0	1775499113449	1775499113467	18	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/kernel-tree-avoids-test-only-path-switching.log
ARCHITECTURE TESTS	-	kernel-binary-crate-root-exists	kernel binary crate root exists at src/main.rs	0	1775499113464	1775499113481	17	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/kernel-binary-crate-root-exists.log
ARCHITECTURE TESTS	-	host-library-crate-root-exists	host library crate root exists at src/lib.rs	0	1775499113478	1775499113497	19	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/host-library-crate-root-exists.log
ARCHITECTURE TESTS	-	shared-kernel-module-root-exists	shared kernel module root exists at src/kernel/mod.rs	0	1775499113494	1775499113511	17	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/shared-kernel-module-root-exists.log
ARCHITECTURE TESTS	-	freestanding-support-root-exists	freestanding support root exists at src/freestanding/mod.rs	0	1775499113507	1775499113525	18	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/freestanding-support-root-exists.log
ARCHITECTURE TESTS	-	kernel-first-level-dirs-match-allowlist	kernel first-level directories match the architecture allowlist	0	1775499113522	1775499113540	18	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/kernel-first-level-dirs-match-allowlist.log
ARCHITECTURE TESTS	-	no-top-level-kernel-peer-files	src/kernel has only the canonical top-level mod.rs file	0	1775499113536	1775499113555	19	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/no-top-level-kernel-peer-files.log
ARCHITECTURE TESTS	-	types-has-no-abi-exports	types layer does not export ABI symbols	0	1775499113551	1775499113577	26	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/types-has-no-abi-exports.log
TESTS	unit	host-console-format-unit-tests-pass	host console format unit tests pass through the real crate boundary	0	1775499112388	1775499113592	1204	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/unit/host-console-format-unit-tests-pass.log
ARCHITECTURE TESTS	-	architecture-invariant-coverage-matrix	checks that every architecture invariant has both enforcement and rejection coverage	0	1775499113155	1775499113606	451	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/architecture-invariant-coverage-matrix.log
ARCHITECTURE TESTS	-	core-services-types-have-no-raw-hardware-access	core, services, and types avoid raw hardware access	0	1775499113573	1775499113621	48	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/core-services-types-have-no-raw-hardware-access.log
ARCHITECTURE TESTS	-	core-entry-does-not-call-driver-abi-directly	core entry avoids direct driver ABI calls and direct VGA writes	0	1775499113588	1775499113640	52	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/core-entry-does-not-call-driver-abi-directly.log
ARCHITECTURE TESTS	-	abi-exports-live-only-in-target-facades	ABI exports live only in target entry and klib facade files	0	1775499113617	1775499113657	40	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/abi-exports-live-only-in-target-facades.log
ARCHITECTURE TESTS	-	exports-match-allowlist	kernel exports match the architecture allowlist exactly	0	1775499113636	1775499113673	37	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/exports-match-allowlist.log
ARCHITECTURE TESTS	-	makefile-does-not-compile-src-kernel-peers-individually	Makefile does not compile src/kernel peer files individually	0	1775499113654	1775499113687	33	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/makefile-does-not-compile-src-kernel-peers-individually.log
ARCHITECTURE TESTS	-	rust-kernel-entrypoint-is-src-main-rs	Makefile uses src/main.rs as the kernel Rust entrypoint	0	1775499113669	1775499113701	32	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/rust-kernel-entrypoint-is-src-main-rs.log
ARCHITECTURE TESTS	-	layer-roots-exist-as-mod-rs	each kernel layer has a mod.rs root	0	1775499113685	1775499113716	31	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/layer-roots-exist-as-mod-rs.log
ARCHITECTURE TESTS	-	boot-start-hands-off-only-to-kmain	start hands off only to kmain	0	1775499113698	1775499113730	32	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/boot-start-hands-off-only-to-kmain.log
ARCHITECTURE TESTS	-	core-init-surface-exists	core init plus freestanding panic surfaces exist	0	1775499113713	1775499113744	31	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/core-init-surface-exists.log
ARCHITECTURE TESTS	-	console-runtime-path-files-exist	console runtime path files exist through services and drivers	0	1775499113727	1775499113760	33	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/console-runtime-path-files-exist.log
TESTS	unit	host-keyboard-input-letter-key-press-maps-to-printable-ascii	host keyboard scancode decoding maps a letter press to printable ASCII	0	1775499112540	1775499113774	1234	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/unit/host-keyboard-input-letter-key-press-maps-to-printable-ascii.log
ARCHITECTURE TESTS	-	core-init-avoids-raw-hw-and-asm	core entry and init avoid raw hardware access and inline asm	0	1775499113741	1775499113791	50	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/core-init-avoids-raw-hw-and-asm.log
ARCHITECTURE TESTS	-	services-avoid-raw-hw-and-asm	services avoid raw hardware access and inline asm	0	1775499113756	1775499113808	52	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/services-avoid-raw-hw-and-asm.log
ARCHITECTURE TESTS	-	inline-asm-stays-in-arch-or-machine	inline asm stays in arch or machine only	0	1775499113770	1775499113826	56	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/inline-asm-stays-in-arch-or-machine.log
ARCHITECTURE TESTS	-	simd-intrinsics-stay-in-approved-files	typed x86 SIMD intrinsics stay in approved CPU-probe and private klib leaf files	0	1775499113804	1775499113842	38	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/simd-intrinsics-stay-in-approved-files.log
ARCHITECTURE TESTS	-	types-have-no-side-effects	types layer stays free of side effects and hardware primitives	0	1775499113821	1775499113857	36	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/types-have-no-side-effects.log
ARCHITECTURE TESTS	-	core-depends-only-on-services-types-klib	core may depend only on services, types, and klib	0	1775499113838	1775499113873	35	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/core-depends-only-on-services-types-klib.log
ARCHITECTURE TESTS	-	services-do-not-import-driver-leaves-or-raw-hw	services do not depend on driver leaves or raw hardware I/O	0	1775499113853	1775499113889	36	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/services-do-not-import-driver-leaves-or-raw-hw.log
ARCHITECTURE TESTS	-	drivers-do-not-own-boot-policy	drivers do not own boot policy or import core/services	0	1775499113869	1775499113904	35	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/drivers-do-not-own-boot-policy.log
ARCHITECTURE TESTS	-	klib-does-not-depend-on-device-code	klib does not depend on drivers, services, core, machine, or policy code	0	1775499113886	1775499113919	33	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/klib-does-not-depend-on-device-code.log
ARCHITECTURE TESTS	-	types-do-not-depend-on-io-or-policy	types do not depend on I/O/policy or higher-layer orchestration modules	0	1775499113901	1775499113933	32	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/types-do-not-depend-on-io-or-policy.log
ARCHITECTURE TESTS	-	machine-stays-primitive-only	machine stays primitive-only and avoids higher-layer policy dependencies	0	1775499113916	1775499113948	32	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/machine-stays-primitive-only.log
ARCHITECTURE TESTS	-	runtime-path-artifacts-exist	runtime ownership artifacts exist for start -> core -> services -> drivers path	0	1775499113931	1775499113963	32	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/runtime-path-artifacts-exist.log
ARCHITECTURE TESTS	-	boot-start-hand-off-only-to-kmain	boot start handoff enters kmain directly	0	1775499113945	1775499113978	33	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/boot-start-hand-off-only-to-kmain.log
TESTS	-	release-img-boots	canonical release IMG boots via GRUB in QEMU	0	1775499112448	1775499113997	1549	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/root/release-img-boots.log
ARCHITECTURE TESTS	-	start-not-direct-to-driver-or-helper	boot handoff does not jump directly to driver/helper surfaces	0	1775499113959	1775499114013	54	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/start-not-direct-to-driver-or-helper.log
ARCHITECTURE TESTS	-	entry-calls-core-init-sequence	core entry invokes the core init sequence	0	1775499113973	1775499114030	57	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/entry-calls-core-init-sequence.log
ARCHITECTURE TESTS	-	core-init-calls-simd-policy-service	core init installs SIMD policy through the services layer instead of importing machine directly	0	1775499113992	1775499114047	55	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/core-init-calls-simd-policy-service.log
ARCHITECTURE TESTS	-	core-init-calls-services-console	core init delegates console work to services console	0	1775499114008	1775499114065	57	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/core-init-calls-services-console.log
ARCHITECTURE TESTS	-	services-console-calls-driver-facade	services console reaches VGA through driver facade	0	1775499114024	1775499114080	56	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/services-console-calls-driver-facade.log
ARCHITECTURE TESTS	-	entry-no-direct-driver-abi-calls	core entry does not call or declare VGA driver ABI directly	0	1775499114042	1775499114095	53	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/entry-no-direct-driver-abi-calls.log
ARCHITECTURE TESTS	-	helper-boundary-files-exist	helper boundary and type facade files exist	0	1775499114061	1775499114111	50	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/helper-boundary-files-exist.log
ARCHITECTURE TESTS	-	helper-abi-uses-primitive-core-types	helper ABI uses primitive/core-compatible types only	0	1775499114076	1775499114139	63	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/helper-abi-uses-primitive-core-types.log
ARCHITECTURE TESTS	-	kernel-helper-code-avoids-std	helper and type code avoids std	0	1775499114090	1775499114166	76	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/kernel-helper-code-avoids-std.log
ARCHITECTURE TESTS	-	no-alias-only-primitive-layer	type layer avoids alias-only primitive wrappers	0	1775499114107	1775499114191	84	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/no-alias-only-primitive-layer.log
ARCHITECTURE TESTS	-	port-uses-repr-transparent	Port uses repr(transparent)	0	1775499114135	1775499114210	75	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/port-uses-repr-transparent.log
ARCHITECTURE TESTS	-	kernel-range-uses-repr-c	KernelRange uses repr(C)	0	1775499114161	1775499114227	66	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/kernel-range-uses-repr-c.log
ARCHITECTURE TESTS	-	screen-types-exist	future screen type file exists	0	1775499114184	1775499114245	61	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/screen-types-exist.log
ARCHITECTURE TESTS	-	color-code-uses-repr-transparent	ColorCode uses repr(transparent)	0	1775499114205	1775499114259	54	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/color-code-uses-repr-transparent.log
ARCHITECTURE TESTS	-	screen-cell-uses-repr-c	ScreenCell uses repr(C)	0	1775499114222	1775499114276	54	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/screen-cell-uses-repr-c.log
ARCHITECTURE TESTS	-	cursor-pos-uses-repr-c	CursorPos uses repr(C)	0	1775499114240	1775499114294	54	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/cursor-pos-uses-repr-c.log
ARCHITECTURE TESTS	-	helper-wrappers-use-extern-c-and-no-mangle	helper wrappers keep extern C and no_mangle	0	1775499114255	1775499114311	56	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/helper-wrappers-use-extern-c-and-no-mangle.log
ARCHITECTURE TESTS	-	helper-private-impl-not-imported-directly	private helper impl files are not imported directly outside boundary files	0	1775499114272	1775499114330	58	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/helper-private-impl-not-imported-directly.log
ARCHITECTURE TESTS	-	serial-path-uses-port-type	serial runtime path uses Port through machine and driver layers	0	1775499114289	1775499114347	58	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/serial-path-uses-port-type.log
ARCHITECTURE TESTS	-	layout-path-uses-kernel-range-type	layout path uses KernelRange instead of naked pairs	0	1775499114306	1775499114364	58	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/layout-path-uses-kernel-range-type.log
ARCHITECTURE TESTS	-	future-port-owner-and-repr	Port is owned by src/kernel/machine/port.rs with repr(transparent)	0	1775499114324	1775499114384	60	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/future-port-owner-and-repr.log
ARCHITECTURE TESTS	-	future-kernel-range-owner-and-repr	KernelRange is owned by src/kernel/types/range.rs with repr(C)	0	1775499114343	1775499114404	61	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/future-kernel-range-owner-and-repr.log
ARCHITECTURE TESTS	-	future-screen-types-owner-and-repr	ColorCode/ScreenCell/CursorPos are owned by src/kernel/types/screen.rs and have required repr	0	1775499114360	1775499114423	63	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/architecture-tests/root/future-screen-types-owner-and-repr.log
STABILITY TESTS	-	tui-recognizes-architecture-section	TUI recognizes ARCHITECTURE TESTS as a first-class section	0	1775499114419	1775499114442	23	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/stability-tests/root/tui-recognizes-architecture-section.log
STABILITY TESTS	-	architecture-panel-label-is-arch	TUI renders ARCH as the architecture section label	0	1775499114437	1775499114462	25	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/stability-tests/root/architecture-panel-label-is-arch.log
STABILITY TESTS	-	architecture-panel-title-is-updated	TUI panel title includes architecture	0	1775499114458	1775499114479	21	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/stability-tests/root/architecture-panel-title-is-updated.log
STABILITY TESTS	-	exports-allowlist-file-is-non-empty	architecture export allowlist exists and is non-empty	0	1775499114475	1775499114497	22	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/stability-tests/root/exports-allowlist-file-is-non-empty.log
STABILITY TESTS	-	dockerfile-pins-base-and-tool-versions	Dockerfile pins the base image digest and toolchain versions	0	1775499114493	1775499114514	21	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/stability-tests/root/dockerfile-pins-base-and-tool-versions.log
TESTS	unit	host-keyboard-input-shift-changes-letter-case-until-release	host keyboard scancode decoding keeps shift state until release	0	1775499113603	1775499114793	1190	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/unit/host-keyboard-input-shift-changes-letter-case-until-release.log
TESTS	unit	host-keyboard-input-enter-and-backspace-decode-as-control-keys	host keyboard scancode decoding recognizes enter and backspace	0	1775499113787	1775499114882	1095	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/unit/host-keyboard-input-enter-and-backspace-decode-as-control-keys.log
